Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI;Date;Time;Latitude;Longitude;Altitude;Sat;RSSI
17:57:28;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175729;4821.47933N;00434.14460W;00048;06*043
17:57:31;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175732;4821.47933N;00434.14460W;00049;06*043
17:57:34;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175735;4821.47933N;00434.14460W;00049;06*043
17:57:37;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175738;4821.47933N;00434.14460W;00050;06*043
17:57:40;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175741;4821.47933N;00434.14460W;00050;06*044
17:57:43;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175744;4821.47933N;00434.14460W;00050;06*043
17:57:46;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175747;4821.47933N;00434.14460W;00051;06*043
17:57:49;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175750;4821.47933N;00434.14460W;00051;06*043
17:57:52;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175753;4821.47933N;00434.14460W;00051;06*043
17:57:55;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175756;4821.47933N;00434.14460W;00052;06*044
17:57:58;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175759;4821.47933N;00434.14460W;00052;06*043
17:58:01;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175802;4821.47933N;00434.14460W;00052;06*045
17:58:04;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175805;4821.47933N;00434.14460W;00053;06*043
17:58:07;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175808;4821.47933N;00434.14460W;00053;06*042
17:58:10;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175811;4821.47933N;00434.14460W;00053;06*044
17:58:13;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175814;4821.47933N;00434.14460W;00054;06*043
17:58:16;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175817;4821.47933N;00434.14460W;00054;06*043
17:58:19;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175820;4821.47933N;00434.14460W;00054;06*044
17:58:22;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175823;4821.47933N;00434.14460W;00054;06*043
17:58:25;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175826;4821.47933N;00434.14460W;00054;06*045
17:58:28;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175829;4821.47933N;00434.14460W;00055;06*043
17:58:31;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175832;4821.47933N;00434.14460W;00055;06*042
17:58:34;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175835;4821.47933N;00434.14460W;00055;06*044
17:58:37;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175838;4821.47933N;00434.14460W;00055;06*043
17:58:40;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175841;4821.47933N;00434.14460W;00055;06*044
17:58:43;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175844;4821.47933N;00434.14460W;00055;06*044
17:58:46;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175847;4821.47933N;00434.14460W;00055;06*043
17:58:49;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175850;4821.47933N;00434.14460W;00055;06*044
17:58:52;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175853;4821.47933N;00434.14460W;00055;06*044
17:58:55;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175856;4821.47933N;00434.14460W;00055;06*044
17:58:58;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175859;4821.47933N;00434.14460W;00055;06*044
17:59:01;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175902;4821.47933N;00434.14460W;00055;06*043
17:59:04;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175905;4821.47933N;00434.14460W;00055;06*042
17:59:07;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175908;4821.47933N;00434.14460W;00055;06*044
17:59:10;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175911;4821.47933N;00434.14460W;00055;06*044
